Date,Description,Amount,Type,Category
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-05-31,Uber Eats order,335.95,Expense,Transport
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-03,ATM cash withdrawal,4633.22,Expense,Cash Withdrawal
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
2025-06-10,IKEA furniture purchase,3052.25,Expense,Shopping
